cliente 90;CNF;POA;1 dias;5 estrelas;R$ 3018
cliente 9;FLN;PMW;4 dias;4 estrelas;R$ 4132
cliente 19;RIO;FLN;2 dias;2 estrelas;R$ 2411
cliente 36;POA;BEL;4 dias;1 estrelas;R$ 4229
cliente 43;FOR;CNF;5 dias;4 estrelas;R$ 5053
cliente 37;POA;SSA;3 dias;2 estrelas;R$ 2261
cliente 60;PMW;FLN;4 dias;1 estrelas;R$ 1867
cliente 9;SAO;RIO;4 dias;4 estrelas;R$ 2371
cliente 83;CNF;PMW;2 dias;3 estrelas;R$ 1412
cliente 45;CNF;PMW;1 dias;4 estrelas;R$ 5673
cliente 26;FOR;SSA;3 dias;4 estrelas;R$ 2332
cliente 73;CNF;BEL;3 dias;1 estrelas;R$ 2633
cliente 90;POA;BEL;4 dias;4 estrelas;R$ 2747
cliente 27;REC;RIO;3 dias;5 estrelas;R$ 4383
cliente 1;SSA;FOR;5 dias;2 estrelas;R$ 4862
cliente 48;BEL;SAO;5 dias;2 estrelas;R$ 4331
cliente 58;BEL;FOR;2 dias;4 estrelas;R$ 2922
cliente 96;PMW;POA;3 dias;4 estrelas;R$ 1933
cliente 7;BEL;CNF;5 dias;1 estrelas;R$ 2876
cliente 50;RIO;PMW;1 dias;3 estrelas;R$ 5434
cliente 17;FOR;POA;5 dias;4 estrelas;R$ 5439
cliente 25;SSA;FLN;5 dias;2 estrelas;R$ 5368
cliente 12;FLN;CNF;3 dias;5 estrelas;R$ 3343
cliente 24;POA;RIO;2 dias;4 estrelas;R$ 3526
cliente 46;SAO;SSA;2 dias;5 estrelas;R$ 3297
cliente 91;SSA;BEL;4 dias;1 estrelas;R$ 2689
cliente 42;PMW;POA;1 dias;4 estrelas;R$ 1669
cliente 25;SSA;BEL;2 dias;3 estrelas;R$ 1782
cliente 93;RIO;SAO;2 dias;3 estrelas;R$ 4288
cliente 16;CNF;SSA;3 dias;1 estrelas;R$ 2809
cliente 31;PMW;FLN;4 dias;1 estrelas;R$ 4948
cliente 50;SAO;PMW;2 dias;1 estrelas;R$ 5438
cliente 66;SAO;SSA;4 dias;3 estrelas;R$ 4370
cliente 16;SSA;POA;4 dias;4 estrelas;R$ 3014
cliente 89;SSA;POA;1 dias;5 estrelas;R$ 5526
cliente 54;POA;FOR;5 dias;3 estrelas;R$ 2643
cliente 42;CNF;PMW;4 dias;2 estrelas;R$ 2737
cliente 63;SSA;FOR;1 dias;3 estrelas;R$ 3218
cliente 34;FOR;REC;3 dias;3 estrelas;R$ 3641
cliente 65;FLN;BEL;3 dias;1 estrelas;R$ 1543
cliente 21;FLN;RIO;1 dias;1 estrelas;R$ 2924
cliente 48;RIO;POA;4 dias;5 estrelas;R$ 3459
cliente 4;POA;SSA;5 dias;4 estrelas;R$ 1532
cliente 65;PMW;RIO;4 dias;1 estrelas;R$ 5249
cliente 45;SSA;SAO;4 dias;2 estrelas;R$ 2349
cliente 23;SAO;REC;3 dias;4 estrelas;R$ 3320
cliente 59;PMW;CNF;2 dias;5 estrelas;R$ 3307
cliente 86;BEL;SSA;2 dias;1 estrelas;R$ 4643
cliente 11;SAO;POA;4 dias;5 estrelas;R$ 2727
cliente 85;REC;SSA;4 dias;1 estrelas;R$ 4848
cliente 30;CNF;SSA;1 dias;1 estrelas;R$ 4493
cliente 75;PMW;FLN;1 dias;1 estrelas;R$ 1865
cliente 80;SSA;RIO;5 dias;3 estrelas;R$ 1262
cliente 41;FLN;POA;1 dias;1 estrelas;R$ 4434
cliente 47;REC;SAO;3 dias;5 estrelas;R$ 2049
cliente 74;SSA;FLN;5 dias;3 estrelas;R$ 4512
cliente 64;CNF;BEL;5 dias;1 estrelas;R$ 1425
cliente 0;FLN;REC;4 dias;5 estrelas;R$ 3663
cliente 47;CNF;SSA;4 dias;1 estrelas;R$ 3706
cliente 87;FOR;BEL;3 dias;2 estrelas;R$ 3637
cliente 74;CNF;RIO;1 dias;5 estrelas;R$ 4917
cliente 75;POA;SAO;5 dias;4 estrelas;R$ 5301
cliente 6;REC;SAO;5 dias;2 estrelas;R$ 1981
cliente 90;PMW;REC;1 dias;1 estrelas;R$ 1314
cliente 33;RIO;SSA;5 dias;2 estrelas;R$ 5496
cliente 31;SSA;PMW;3 dias;3 estrelas;R$ 1065
cliente 15;SAO;POA;2 dias;4 estrelas;R$ 3360
cliente 95;CNF;BEL;5 dias;3 estrelas;R$ 3318
cliente 35;REC;SAO;4 dias;2 estrelas;R$ 3443
cliente 62;BEL;SSA;4 dias;3 estrelas;R$ 5693
cliente 18;POA;BEL;2 dias;2 estrelas;R$ 5098
cliente 59;BEL;POA;4 dias;5 estrelas;R$ 4274
cliente 29;POA;FOR;2 dias;3 estrelas;R$ 3184
cliente 90;CNF;RIO;5 dias;5 estrelas;R$ 4031
cliente 10;BEL;FOR;5 dias;5 estrelas;R$ 3867
cliente 64;CNF;POA;5 dias;3 estrelas;R$ 2858
cliente 46;PMW;POA;3 dias;3 estrelas;R$ 1501
cliente 26;BEL;PMW;2 dias;3 estrelas;R$ 3089
cliente 83;POA;FLN;2 dias;1 estrelas;R$ 4637
cliente 73;PMW;POA;3 dias;3 estrelas;R$ 4587
cliente 41;POA;REC;1 dias;4 estrelas;R$ 1149
cliente 18;RIO;FLN;3 dias;4 estrelas;R$ 4328
cliente 75;SAO;FLN;5 dias;1 estrelas;R$ 2114
cliente 18;FOR;FLN;5 dias;4 estrelas;R$ 5678
cliente 99;POA;SSA;5 dias;2 estrelas;R$ 5623
cliente 4;FOR;POA;1 dias;3 estrelas;R$ 4755
cliente 9;POA;SAO;5 dias;1 estrelas;R$ 4522
cliente 33;POA;SAO;3 dias;3 estrelas;R$ 3071
cliente 62;SAO;RIO;5 dias;5 estrelas;R$ 1364
cliente 83;FLN;BEL;1 dias;1 estrelas;R$ 4600
cliente 13;FLN;REC;4 dias;1 estrelas;R$ 5891
cliente 98;FOR;BEL;5 dias;2 estrelas;R$ 5818
cliente 57;CNF;REC;5 dias;1 estrelas;R$ 1708
cliente 91;PMW;BEL;4 dias;4 estrelas;R$ 1197
cliente 79;FOR;FLN;3 dias;2 estrelas;R$ 4442
cliente 25;POA;RIO;3 dias;4 estrelas;R$ 1030
cliente 5;BEL;SSA;3 dias;4 estrelas;R$ 2340
cliente 15;REC;SSA;5 dias;1 estrelas;R$ 4097
cliente 27;FLN;REC;2 dias;5 estrelas;R$ 1710
cliente 53;FLN;SAO;3 dias;4 estrelas;R$ 5971
cliente 23;POA;CNF;5 dias;2 estrelas;R$ 2920
cliente 16;FLN;BEL;4 dias;5 estrelas;R$ 2378
cliente 73;FOR;FLN;3 dias;4 estrelas;R$ 3818
cliente 82;SSA;BEL;1 dias;4 estrelas;R$ 5762
cliente 42;REC;PMW;1 dias;5 estrelas;R$ 5661
cliente 12;FLN;SSA;1 dias;4 estrelas;R$ 2232
cliente 23;SAO;FOR;4 dias;4 estrelas;R$ 5053
cliente 50;RIO;POA;1 dias;1 estrelas;R$ 4329
cliente 67;PMW;REC;5 dias;2 estrelas;R$ 5217
cliente 56;FOR;REC;5 dias;4 estrelas;R$ 2909
cliente 2;REC;FOR;3 dias;3 estrelas;R$ 2709
cliente 41;PMW;FLN;4 dias;3 estrelas;R$ 2226
cliente 53;REC;CNF;4 dias;3 estrelas;R$ 5282
cliente 78;FLN;BEL;1 dias;2 estrelas;R$ 1284
cliente 32;SAO;POA;2 dias;3 estrelas;R$ 5120
cliente 90;CNF;SAO;4 dias;5 estrelas;R$ 1482
cliente 35;SAO;BEL;2 dias;3 estrelas;R$ 2970
cliente 44;REC;SAO;3 dias;2 estrelas;R$ 4846
cliente 61;SSA;REC;2 dias;1 estrelas;R$ 5402
cliente 33;SAO;CNF;3 dias;1 estrelas;R$ 3181
cliente 34;SAO;RIO;2 dias;1 estrelas;R$ 4773
cliente 53;RIO;SSA;1 dias;4 estrelas;R$ 5976
cliente 14;FLN;FOR;3 dias;1 estrelas;R$ 2747
cliente 93;POA;SAO;3 dias;3 estrelas;R$ 3547
cliente 6;CNF;POA;4 dias;1 estrelas;R$ 5982
cliente 88;PMW;FLN;4 dias;3 estrelas;R$ 2535
cliente 44;PMW;CNF;3 dias;3 estrelas;R$ 4452
cliente 7;FLN;PMW;1 dias;5 estrelas;R$ 2214
cliente 18;FLN;CNF;4 dias;5 estrelas;R$ 4554
cliente 22;POA;REC;1 dias;2 estrelas;R$ 3581
cliente 93;FOR;FLN;4 dias;3 estrelas;R$ 4415
cliente 48;SSA;FOR;1 dias;3 estrelas;R$ 4306
cliente 36;SAO;REC;3 dias;1 estrelas;R$ 4099
cliente 15;BEL;FOR;2 dias;3 estrelas;R$ 2565
cliente 36;RIO;SSA;3 dias;1 estrelas;R$ 1001
cliente 31;SAO;PMW;4 dias;2 estrelas;R$ 4246
cliente 2;RIO;POA;2 dias;2 estrelas;R$ 5870
cliente 36;FLN;RIO;2 dias;1 estrelas;R$ 2701
cliente 16;SSA;SAO;4 dias;5 estrelas;R$ 1101
cliente 44;FLN;CNF;4 dias;4 estrelas;R$ 5902
cliente 95;BEL;RIO;3 dias;1 estrelas;R$ 3834
cliente 95;SAO;REC;4 dias;5 estrelas;R$ 5692
cliente 60;SSA;PMW;5 dias;4 estrelas;R$ 3659
cliente 60;POA;FLN;5 dias;3 estrelas;R$ 3321
cliente 33;BEL;CNF;5 dias;2 estrelas;R$ 2055
cliente 98;RIO;REC;5 dias;1 estrelas;R$ 3366
cliente 81;SAO;CNF;2 dias;1 estrelas;R$ 4275
cliente 35;POA;REC;4 dias;4 estrelas;R$ 3739
cliente 67;FOR;RIO;5 dias;2 estrelas;R$ 5446
cliente 13;SSA;POA;4 dias;2 estrelas;R$ 4562
cliente 11;CNF;FLN;2 dias;4 estrelas;R$ 5158
cliente 89;SAO;POA;2 dias;1 estrelas;R$ 3366
cliente 76;RIO;PMW;4 dias;5 estrelas;R$ 2996
cliente 76;BEL;PMW;3 dias;4 estrelas;R$ 3414
cliente 28;CNF;PMW;1 dias;1 estrelas;R$ 2940
cliente 4;PMW;CNF;2 dias;5 estrelas;R$ 4177
cliente 33;CNF;FLN;3 dias;2 estrelas;R$ 3248
cliente 86;BEL;CNF;2 dias;1 estrelas;R$ 4319
cliente 54;CNF;BEL;5 dias;1 estrelas;R$ 3491
cliente 0;SSA;FOR;1 dias;3 estrelas;R$ 2970
cliente 59;PMW;FOR;3 dias;3 estrelas;R$ 3628
cliente 10;SSA;PMW;1 dias;4 estrelas;R$ 1670
cliente 24;SSA;SAO;3 dias;4 estrelas;R$ 1525
cliente 58;SSA;FOR;1 dias;2 estrelas;R$ 4828
cliente 47;REC;FLN;5 dias;1 estrelas;R$ 5986
cliente 15;REC;FLN;2 dias;1 estrelas;R$ 5153
cliente 4;BEL;POA;4 dias;2 estrelas;R$ 1680
cliente 11;FLN;SSA;4 dias;1 estrelas;R$ 4990
cliente 91;REC;FLN;1 dias;4 estrelas;R$ 2610
cliente 96;CNF;RIO;1 dias;1 estrelas;R$ 5876
cliente 12;POA;REC;2 dias;1 estrelas;R$ 4817
cliente 8;RIO;BEL;2 dias;2 estrelas;R$ 1177
cliente 40;SAO;PMW;5 dias;5 estrelas;R$ 1329
cliente 26;RIO;PMW;3 dias;5 estrelas;R$ 5367
cliente 26;BEL;FOR;5 dias;2 estrelas;R$ 5497
cliente 53;REC;CNF;5 dias;2 estrelas;R$ 2360
cliente 12;POA;REC;1 dias;5 estrelas;R$ 1523
cliente 88;REC;BEL;1 dias;2 estrelas;R$ 1474
cliente 62;SAO;RIO;1 dias;2 estrelas;R$ 3688
cliente 39;PMW;BEL;5 dias;1 estrelas;R$ 4224
cliente 79;SSA;FOR;4 dias;2 estrelas;R$ 5650
cliente 59;BEL;PMW;2 dias;3 estrelas;R$ 2484
cliente 56;FLN;SSA;5 dias;1 estrelas;R$ 4985
cliente 47;SSA;REC;4 dias;5 estrelas;R$ 5481
cliente 0;SAO;FLN;5 dias;5 estrelas;R$ 1543
cliente 38;SSA;CNF;1 dias;3 estrelas;R$ 5959
cliente 47;PMW;BEL;3 dias;2 estrelas;R$ 4743
cliente 58;FOR;POA;1 dias;2 estrelas;R$ 4023
cliente 30;BEL;REC;4 dias;2 estrelas;R$ 5617
cliente 43;REC;SAO;4 dias;4 estrelas;R$ 2934
cliente 8;RIO;REC;2 dias;4 estrelas;R$ 1690
cliente 89;RIO;POA;3 dias;2 estrelas;R$ 2310
cliente 53;CNF;BEL;3 dias;5 estrelas;R$ 4590
cliente 68;SAO;CNF;5 dias;4 estrelas;R$ 3410
cliente 10;SAO;REC;2 dias;2 estrelas;R$ 2631
cliente 54;CNF;POA;5 dias;3 estrelas;R$ 4643
cliente 31;REC;FOR;1 dias;4 estrelas;R$ 5504
cliente 20;SSA;RIO;4 dias;5 estrelas;R$ 4845
cliente 62;PMW;SAO;2 dias;4 estrelas;R$ 2647
cliente 71;REC;SSA;5 dias;1 estrelas;R$ 2681
cliente 84;SAO;FOR;5 dias;4 estrelas;R$ 2520
cliente 43;CNF;RIO;3 dias;5 estrelas;R$ 3308
cliente 87;SAO;POA;3 dias;3 estrelas;R$ 2529
cliente 44;FOR;PMW;1 dias;4 estrelas;R$ 1968
cliente 19;POA;FOR;3 dias;3 estrelas;R$ 1543
cliente 23;FLN;BEL;1 dias;4 estrelas;R$ 1928
cliente 32;CNF;BEL;5 dias;4 estrelas;R$ 5451
cliente 65;CNF;SSA;4 dias;5 estrelas;R$ 5631
cliente 64;BEL;FOR;3 dias;4 estrelas;R$ 5453
cliente 34;PMW;BEL;1 dias;2 estrelas;R$ 5899
cliente 48;PMW;CNF;1 dias;5 estrelas;R$ 4436
cliente 59;POA;FLN;4 dias;1 estrelas;R$ 2985
cliente 30;SSA;PMW;1 dias;5 estrelas;R$ 2221
cliente 34;CNF;FLN;1 dias;4 estrelas;R$ 3756
cliente 40;SSA;SAO;4 dias;5 estrelas;R$ 3389
cliente 8;REC;SAO;4 dias;1 estrelas;R$ 4867
cliente 56;REC;RIO;1 dias;4 estrelas;R$ 2489
cliente 96;BEL;PMW;3 dias;1 estrelas;R$ 4420
cliente 36;SSA;SAO;3 dias;1 estrelas;R$ 4719
cliente 76;FLN;RIO;1 dias;2 estrelas;R$ 4026
cliente 29;BEL;SSA;1 dias;3 estrelas;R$ 5589
cliente 12;SSA;POA;1 dias;4 estrelas;R$ 3106
cliente 41;PMW;FLN;1 dias;2 estrelas;R$ 3153
cliente 22;REC;SAO;1 dias;2 estrelas;R$ 4939
cliente 58;POA;BEL;1 dias;5 estrelas;R$ 3731
cliente 89;POA;PMW;4 dias;3 estrelas;R$ 2609
cliente 0;FOR;REC;2 dias;3 estrelas;R$ 1425
cliente 94;RIO;CNF;3 dias;1 estrelas;R$ 4078
cliente 50;POA;CNF;3 dias;1 estrelas;R$ 2251
cliente 70;SAO;REC;3 dias;4 estrelas;R$ 2276
cliente 41;PMW;RIO;1 dias;3 estrelas;R$ 5877
cliente 88;RIO;PMW;5 dias;1 estrelas;R$ 1315
cliente 79;RIO;SSA;3 dias;1 estrelas;R$ 2400
cliente 97;FLN;SAO;4 dias;4 estrelas;R$ 1175
cliente 5;REC;SSA;1 dias;4 estrelas;R$ 4437
cliente 46;BEL;FLN;3 dias;3 estrelas;R$ 2170
cliente 27;BEL;REC;5 dias;3 estrelas;R$ 5340
cliente 7;PMW;FLN;4 dias;2 estrelas;R$ 2812
cliente 34;RIO;PMW;5 dias;3 estrelas;R$ 1441
cliente 13;FOR;REC;2 dias;3 estrelas;R$ 1201
cliente 89;BEL;FOR;4 dias;4 estrelas;R$ 1822
cliente 60;SAO;REC;4 dias;3 estrelas;R$ 5003
cliente 45;RIO;REC;1 dias;5 estrelas;R$ 3003
cliente 87;FOR;PMW;1 dias;4 estrelas;R$ 2822
cliente 80;POA;CNF;5 dias;1 estrelas;R$ 2412
cliente 1;REC;PMW;4 dias;1 estrelas;R$ 1121
cliente 15;FOR;CNF;5 dias;3 estrelas;R$ 2542
cliente 50;BEL;SSA;2 dias;2 estrelas;R$ 3628
cliente 88;POA;RIO;5 dias;2 estrelas;R$ 2173
cliente 15;BEL;FLN;1 dias;2 estrelas;R$ 3237
cliente 10;BEL;RIO;3 dias;3 estrelas;R$ 1449
cliente 37;SAO;POA;4 dias;3 estrelas;R$ 3470
cliente 42;FOR;SSA;2 dias;1 estrelas;R$ 5766
cliente 80;CNF;POA;4 dias;3 estrelas;R$ 2641
cliente 52;SSA;FLN;4 dias;5 estrelas;R$ 2114
cliente 62;PMW;BEL;5 dias;4 estrelas;R$ 3844
cliente 60;RIO;FOR;4 dias;2 estrelas;R$ 1568
cliente 36;POA;FLN;3 dias;4 estrelas;R$ 5805
cliente 87;POA;CNF;2 dias;2 estrelas;R$ 2507
cliente 19;PMW;SSA;4 dias;3 estrelas;R$ 3635
cliente 94;CNF;FLN;5 dias;2 estrelas;R$ 2879
cliente 0;SAO;FOR;5 dias;2 estrelas;R$ 4486
cliente 8;SAO;RIO;1 dias;5 estrelas;R$ 3536
cliente 26;POA;PMW;5 dias;5 estrelas;R$ 2013
cliente 24;FOR;REC;2 dias;1 estrelas;R$ 5746
cliente 20;POA;SSA;5 dias;1 estrelas;R$ 4664
cliente 80;CNF;BEL;5 dias;4 estrelas;R$ 1505
cliente 67;FOR;CNF;2 dias;5 estrelas;R$ 1053
cliente 78;FOR;POA;5 dias;2 estrelas;R$ 4477
cliente 16;PMW;SSA;1 dias;3 estrelas;R$ 5461
cliente 54;BEL;PMW;4 dias;3 estrelas;R$ 1213
cliente 72;SSA;FLN;5 dias;2 estrelas;R$ 3085
cliente 24;FLN;SAO;4 dias;1 estrelas;R$ 4960
cliente 47;FLN;POA;5 dias;1 estrelas;R$ 3626
cliente 67;PMW;POA;2 dias;2 estrelas;R$ 1138
cliente 27;BEL;SSA;1 dias;4 estrelas;R$ 2187
cliente 25;POA;PMW;2 dias;1 estrelas;R$ 2988
cliente 0;POA;SAO;3 dias;1 estrelas;R$ 2862
cliente 24;POA;RIO;3 dias;5 estrelas;R$ 3269
cliente 93;BEL;POA;2 dias;3 estrelas;R$ 5001
cliente 82;SAO;CNF;4 dias;3 estrelas;R$ 1769
cliente 0;BEL;FOR;2 dias;3 estrelas;R$ 3049
cliente 91;BEL;CNF;2 dias;3 estrelas;R$ 2072
cliente 19;RIO;REC;5 dias;1 estrelas;R$ 5668
cliente 43;SAO;PMW;2 dias;3 estrelas;R$ 2413
cliente 13;BEL;SAO;4 dias;4 estrelas;R$ 5458
cliente 73;PMW;CNF;5 dias;3 estrelas;R$ 1259
cliente 19;PMW;FLN;4 dias;4 estrelas;R$ 2592
cliente 5;REC;SSA;4 dias;2 estrelas;R$ 2093
cliente 44;PMW;REC;3 dias;5 estrelas;R$ 4880
cliente 49;REC;FLN;1 dias;4 estrelas;R$ 4969
cliente 47;FLN;SAO;4 dias;1 estrelas;R$ 4845
cliente 22;PMW;POA;4 dias;4 estrelas;R$ 4270
cliente 65;REC;POA;2 dias;3 estrelas;R$ 2994
cliente 39;FOR;REC;5 dias;5 estrelas;R$ 3034
cliente 48;RIO;CNF;1 dias;3 estrelas;R$ 2835
cliente 80;FLN;SSA;5 dias;1 estrelas;R$ 2096
cliente 66;CNF;POA;4 dias;2 estrelas;R$ 4412
cliente 22;CNF;PMW;1 dias;4 estrelas;R$ 4822
cliente 91;PMW;SSA;2 dias;5 estrelas;R$ 3294
cliente 21;PMW;BEL;4 dias;5 estrelas;R$ 4244
cliente 26;BEL;SAO;3 dias;1 estrelas;R$ 1512
cliente 63;PMW;REC;5 dias;2 estrelas;R$ 1112
cliente 90;REC;BEL;5 dias;4 estrelas;R$ 4179
cliente 4;BEL;FLN;3 dias;2 estrelas;R$ 5782
cliente 50;BEL;SSA;4 dias;4 estrelas;R$ 5430
cliente 3;POA;SAO;5 dias;1 estrelas;R$ 5597
cliente 70;BEL;SAO;5 dias;3 estrelas;R$ 1297
cliente 29;SSA;CNF;5 dias;3 estrelas;R$ 1613
cliente 1;BEL;POA;2 dias;5 estrelas;R$ 3814
cliente 16;PMW;BEL;1 dias;4 estrelas;R$ 2203
cliente 93;POA;FLN;2 dias;3 estrelas;R$ 5922
cliente 11;CNF;RIO;4 dias;4 estrelas;R$ 3598
cliente 42;FLN;CNF;4 dias;4 estrelas;R$ 4312
cliente 85;SSA;BEL;2 dias;2 estrelas;R$ 5134
cliente 63;BEL;SSA;3 dias;1 estrelas;R$ 4013
cliente 62;FOR;PMW;2 dias;1 estrelas;R$ 3855
cliente 74;REC;RIO;2 dias;2 estrelas;R$ 2664
cliente 52;PMW;SAO;5 dias;3 estrelas;R$ 1603
cliente 0;RIO;SAO;3 dias;1 estrelas;R$ 3421
cliente 80;CNF;FLN;3 dias;1 estrelas;R$ 5691
cliente 42;SSA;PMW;2 dias;3 estrelas;R$ 3379
cliente 87;CNF;POA;4 dias;3 estrelas;R$ 1649
cliente 19;PMW;BEL;3 dias;5 estrelas;R$ 4182
cliente 90;SSA;RIO;4 dias;2 estrelas;R$ 4809
cliente 17;REC;SSA;2 dias;1 estrelas;R$ 5518
cliente 7;SSA;CNF;4 dias;4 estrelas;R$ 3409
cliente 16;POA;BEL;4 dias;3 estrelas;R$ 1392
cliente 23;REC;SAO;4 dias;2 estrelas;R$ 5459
cliente 4;RIO;POA;2 dias;3 estrelas;R$ 3474
cliente 1;RIO;CNF;2 dias;2 estrelas;R$ 5086
cliente 20;RIO;CNF;4 dias;4 estrelas;R$ 5069
cliente 53;FOR;REC;2 dias;1 estrelas;R$ 2751
cliente 69;BEL;CNF;2 dias;1 estrelas;R$ 3751
cliente 68;FLN;PMW;4 dias;3 estrelas;R$ 4118
cliente 84;POA;BEL;3 dias;2 estrelas;R$ 1089
cliente 50;REC;SAO;4 dias;1 estrelas;R$ 2543
cliente 69;SSA;POA;3 dias;1 estrelas;R$ 3271
cliente 58;FOR;POA;1 dias;2 estrelas;R$ 3304
cliente 85;SAO;REC;5 dias;4 estrelas;R$ 4589
cliente 9;FLN;RIO;4 dias;2 estrelas;R$ 4893
cliente 94;SSA;POA;1 dias;4 estrelas;R$ 3782
cliente 45;CNF;SAO;4 dias;2 estrelas;R$ 5383
cliente 95;SSA;BEL;2 dias;2 estrelas;R$ 5087
cliente 25;RIO;PMW;1 dias;3 estrelas;R$ 4467
cliente 68;SSA;SAO;3 dias;4 estrelas;R$ 3225
cliente 83;RIO;FLN;2 dias;5 estrelas;R$ 4438
cliente 65;FLN;RIO;5 dias;3 estrelas;R$ 1939
cliente 3;PMW;SSA;2 dias;1 estrelas;R$ 2041
cliente 49;FOR;POA;3 dias;4 estrelas;R$ 3186
cliente 70;SSA;RIO;5 dias;2 estrelas;R$ 1035
cliente 81;FLN;REC;4 dias;1 estrelas;R$ 5397
cliente 95;FLN;RIO;3 dias;1 estrelas;R$ 5801
cliente 78;CNF;POA;1 dias;4 estrelas;R$ 2997
cliente 89;POA;RIO;3 dias;5 estrelas;R$ 2023
cliente 97;RIO;PMW;2 dias;2 estrelas;R$ 5744
cliente 28;BEL;REC;2 dias;3 estrelas;R$ 3379
cliente 5;BEL;SSA;4 dias;2 estrelas;R$ 4256
cliente 37;FOR;PMW;3 dias;2 estrelas;R$ 2223
cliente 42;SAO;RIO;2 dias;4 estrelas;R$ 2951
cliente 7;REC;SSA;4 dias;2 estrelas;R$ 1151
cliente 12;BEL;CNF;4 dias;4 estrelas;R$ 3539
cliente 8;REC;BEL;4 dias;2 estrelas;R$ 4277
cliente 14;REC;FOR;3 dias;4 estrelas;R$ 3578
cliente 1;BEL;RIO;4 dias;5 estrelas;R$ 5222
cliente 1;FLN;SSA;5 dias;1 estrelas;R$ 3925
cliente 25;POA;SAO;1 dias;3 estrelas;R$ 2500
cliente 63;BEL;SAO;3 dias;2 estrelas;R$ 2333
cliente 29;REC;FLN;3 dias;3 estrelas;R$ 5040
cliente 30;FLN;FOR;1 dias;4 estrelas;R$ 2240
cliente 8;POA;RIO;1 dias;5 estrelas;R$ 5165
cliente 2;BEL;SSA;2 dias;4 estrelas;R$ 5766
cliente 15;CNF;SSA;2 dias;4 estrelas;R$ 2297
cliente 6;SAO;BEL;1 dias;2 estrelas;R$ 4724
cliente 31;SSA;CNF;4 dias;1 estrelas;R$ 4743
cliente 49;BEL;FOR;1 dias;2 estrelas;R$ 4026
cliente 39;FLN;SSA;3 dias;2 estrelas;R$ 4280
cliente 8;RIO;FLN;5 dias;1 estrelas;R$ 1145
cliente 50;BEL;SSA;4 dias;1 estrelas;R$ 2503
cliente 1;CNF;FOR;3 dias;1 estrelas;R$ 4229
cliente 2;SSA;SAO;1 dias;5 estrelas;R$ 2971
cliente 38;FOR;POA;5 dias;4 estrelas;R$ 1681
cliente 43;BEL;POA;3 dias;3 estrelas;R$ 3247
cliente 50;POA;PMW;1 dias;2 estrelas;R$ 2080
cliente 91;REC;SAO;2 dias;5 estrelas;R$ 3508
cliente 70;RIO;SAO;1 dias;4 estrelas;R$ 2656
cliente 78;POA;RIO;5 dias;1 estrelas;R$ 2544
cliente 93;SSA;SAO;2 dias;4 estrelas;R$ 1714
cliente 81;POA;PMW;3 dias;1 estrelas;R$ 4136
cliente 52;REC;FOR;4 dias;2 estrelas;R$ 1493
cliente 24;CNF;RIO;1 dias;4 estrelas;R$ 3856
cliente 60;REC;BEL;4 dias;1 estrelas;R$ 4864
cliente 6;POA;CNF;3 dias;3 estrelas;R$ 2011
cliente 35;FLN;FOR;2 dias;4 estrelas;R$ 5605
cliente 44;CNF;RIO;3 dias;3 estrelas;R$ 3408
cliente 62;SAO;FLN;1 dias;4 estrelas;R$ 3364
cliente 19;RIO;PMW;2 dias;2 estrelas;R$ 1646
cliente 75;POA;SSA;5 dias;1 estrelas;R$ 4652
cliente 77;BEL;PMW;1 dias;4 estrelas;R$ 4780
cliente 81;PMW;FOR;1 dias;4 estrelas;R$ 2624
cliente 9;PMW;BEL;1 dias;4 estrelas;R$ 4301
cliente 75;POA;FLN;3 dias;3 estrelas;R$ 2966
cliente 20;POA;CNF;2 dias;5 estrelas;R$ 1285
cliente 36;FLN;SAO;4 dias;1 estrelas;R$ 2676
cliente 1;FLN;CNF;5 dias;1 estrelas;R$ 1375
cliente 56;RIO;SAO;1 dias;4 estrelas;R$ 2302
cliente 53;CNF;RIO;2 dias;1 estrelas;R$ 5043
cliente 99;PMW;RIO;5 dias;2 estrelas;R$ 3146
cliente 70;POA;SAO;1 dias;5 estrelas;R$ 2209
cliente 36;POA;SAO;3 dias;2 estrelas;R$ 3088
cliente 4;REC;FLN;2 dias;5 estrelas;R$ 4981
cliente 12;FLN;CNF;3 dias;5 estrelas;R$ 3057
cliente 74;FLN;FOR;2 dias;5 estrelas;R$ 4127
cliente 50;CNF;FLN;5 dias;3 estrelas;R$ 1947
cliente 95;FOR;REC;3 dias;4 estrelas;R$ 3879
cliente 22;FOR;PMW;3 dias;2 estrelas;R$ 1390
cliente 68;FOR;RIO;3 dias;4 estrelas;R$ 3479
cliente 22;CNF;BEL;5 dias;2 estrelas;R$ 5609
cliente 25;POA;PMW;1 dias;4 estrelas;R$ 3867
cliente 86;CNF;PMW;5 dias;3 estrelas;R$ 2516
cliente 99;FLN;CNF;3 dias;5 estrelas;R$ 5499
cliente 42;SAO;PMW;5 dias;4 estrelas;R$ 5621
cliente 96;PMW;POA;3 dias;2 estrelas;R$ 3479
cliente 5;BEL;SAO;1 dias;2 estrelas;R$ 5039
cliente 74;SSA;POA;5 dias;4 estrelas;R$ 2954
cliente 17;BEL;SAO;3 dias;1 estrelas;R$ 5684
cliente 30;FOR;CNF;5 dias;4 estrelas;R$ 4091
cliente 56;SSA;BEL;1 dias;4 estrelas;R$ 2123
cliente 80;REC;CNF;4 dias;3 estrelas;R$ 5007
